"Date","ADBE.Adjusted","residuals_garch","Volatility","SquaredVolatility"
2018-03-19,-0.0150540461963704,-0.778256308247658,0.0179551620243185,0.000299437926072914
2018-03-20,0.033503930047468,1.79646417607256,0.0177318254995282,0.00028857729513656
2018-03-21,-0.0127027282203107,-0.450641316949573,0.0198792007399727,0.000330945664705706
2018-03-22,-0.0283006199195199,-1.65846133898711,0.0191052861861979,0.000321010826053478
2018-03-23,-0.0252573461688206,-1.19567713371894,0.0209224114833964,0.000321965424476283
2018-03-26,0.0625978622748002,2.72625523103339,0.021450992350863,0.000314969352023499
2018-03-27,-0.06828791633711,-2.28375586076397,0.0278993610739316,0.000836997385462969
2018-03-28,-0.00591083850900986,-0.350052978063571,0.0334925262392183,0.00116451263870166
2018-03-29,0.0165185436025013,0.495754968449019,0.0316054072162612,0.00113676755761547
2018-04-02,-0.0177425657490708,-0.567098405424607,0.0300718414916299,0.00108349118466489
2018-04-03,0.0170480949580716,0.463287119735853,0.0287652418601478,0.00103027318667029
2018-04-04,0.0413683661319686,1.62209607761726,0.0273661169876727,0.000982152133630213
2018-04-05,-0.00673227437613022,-0.240278264823522,0.0295436196889733,0.000978468345667197
2018-04-06,-0.0223010157808998,-0.761616377842325,0.0278300703015848,0.000936881245421485
2018-04-09,0.0025583528968669,0.00651285471148571,0.027059807158203,0.00089161328472094
2018-04-10,0.0241616470682731,0.913236958553295,0.0254489871172725,0.00085757581369264
2018-04-11,-0.00401640083444477,-0.0579871562217786,0.0251464143362206,0.000814882446890607
2018-04-12,0.0147808978093549,0.500093817948709,0.0236974010084124,0.000780955224798639
2018-04-13,-0.0128599578479554,-0.422003464633695,0.0226982430820571,0.000744249471467852
2018-04-16,0.0109193978725406,0.338903426439754,0.0216783011743647,0.000708672105341807
2018-04-17,0.0202768671849904,1.07367003305487,0.020659163958379,0.000676568616071718
2018-04-18,-0.000259583600844771,0.0195877619524884,0.020889550537827,0.000643529023406766
2018-04-19,-0.0151729932889006,-0.832576195415036,0.0197998862187563,0.000617455444513319
2018-04-20,-0.0105110256276797,-0.494297751998043,0.0195646692691171,0.000588746596541218
2018-04-23,0.000266336209040041,-0.191104010934286,0.0188603316651729,0.000562069143688082
2018-04-24,-0.0334425154985114,-1.75403124766267,0.0179920511927706,0.000542592783534914
2018-04-25,-0.00261939009921264,-0.383397455005456,0.0200301595077704,0.00055156717905404
2018-04-26,0.0209009553847821,1.09077803979465,0.0191818002916779,0.000536468634727383
2018-04-27,-4.51083377202011e-05,0.0284981815286428,0.0194863263964145,0.0005116971480917
2018-04-30,-0.00135282001677517,-0.192083593382009,0.0185229066653197,0.000494822132902007
2018-05-01,0.0111291567072165,0.731724312482509,0.0176855752570491,0.000477619434884714
2018-05-02,-0.0133880236546586,-0.91849565825088,0.0174109928181077,0.000456879633132782
2018-05-03,0.0221411117723536,1.3101005665582,0.0174429974899998,0.000436735472556479
2018-05-04,0.0108237217727725,0.585410817405409,0.0182681483975288,0.000419793472743471
2018-05-07,0.0107944943086693,0.605533973338648,0.0177640246228127,0.000403276547958308
2018-05-08,0.0153369649674131,0.995258143419713,0.017320765340556,0.000389089696007998
2018-05-09,0.0218436174021237,1.17239203443134,0.0174923385882272,0.000372011324173881
2018-05-10,0.00586409551298317,0.531968095815481,0.0180095065950278,0.000356797726805294
2018-05-11,0.00302263438699057,0.0786439682716339,0.0174653325639858,0.000347088688941657
2018-05-14,-0.0146176877294684,-0.788405002319069,0.0166955791684609,0.000338986874586639
2018-05-15,-0.00745309052140897,-0.536724175402852,0.0165636143090339,0.000324909226203047
2018-05-16,0.00333337837706438,0.103901979759388,0.0161394591074802,0.000316283634938209
2018-05-17,-0.00227730057881903,-0.0590692034043927,0.015503036883941,0.000309103819105927
2018-05-18,0.005221682930312,0.158854908588522,0.0149242539689815,0.000301216294607657
2018-05-21,4.20410574566432e-05,0.147416243284797,0.0144232003998628,0.000292929732953233
2018-05-22,0.00289369735145062,0.0496568777732145,0.0139716103168487,0.00028639499129975
2018-05-23,0.0212148433270478,1.6079382941335,0.0135533980715865,0.000280611545753247
2018-05-24,0.00507092339460868,0.429591293808994,0.0149832576809171,0.000275664365555648
2018-05-25,-0.00650693448364237,-0.53779179725494,0.0146076624462441,0.000271825323142968
2018-05-29,-0.0056407565609593,-0.293101369355911,0.014350976141991,0.000265917497635801
2018-05-30,0.0212838831321749,1.31082454837393,0.0139577656545972,0.000260119290105944
2018-05-31,0.00757032249771772,0.711047920344721,0.0148025388920429,0.000255960562426168
2018-06-01,0.00811046933364068,0.481825408533941,0.0147020738531321,0.000252201161452294
2018-06-04,0.00804521848106354,0.605029935651493,0.0143912362838941,0.000246739657567345
2018-06-05,-0.0025294432826275,-0.0952375736057153,0.0142139333956736,0.00024083928175829
2018-06-06,0.00493438291254922,0.207908988426408,0.0137746294452,0.000237902063238141
2018-06-07,-0.0256864221908719,-1.74150659915371,0.0134088812987611,0.000235157209829192
2018-06-08,0.0148383064057791,0.685592557239532,0.015121432081628,0.000250885702306048
2018-06-11,-0.000836330313217282,0.113780524294173,0.0149680491097394,0.000243106112646358
2018-06-12,0.00631466722086582,0.308862115777521,0.0144522965001484,0.000241734412468699
2018-06-13,0.0139175407975847,1.00302192310709,0.0140562986704959,0.000238668662152932
2018-06-14,0.00766198322220557,0.648014017242446,0.0143859570627482,0.000231116355708887
2018-06-15,-0.02463255471375,-1.8555595591201,0.0142509998715071,0.000228589765464654
2018-06-18,0.0152512070919322,0.962899044946298,0.0162865527311994,0.000239002502105336
2018-06-19,-0.015568952066479,-1.03287806073164,0.0164459891983804,0.000231666184506851
2018-06-20,-0.0019881512337534,-0.153240408201562,0.0167193831764194,0.000224572955955676
2018-06-21,-0.00963873971760876,-0.638540187179537,0.0160377688675753,0.000227744519087429
2018-06-22,-0.0211192387284331,-1.49386796429236,0.0157617831073661,0.000223051183355172
2018-06-25,-0.0163460312338159,-0.99396343103552,0.0169981067119762,0.000221301043317728
2018-06-26,0.0106655810003442,0.393789270871505,0.0171802647975175,0.000214953909027273
2018-06-27,-0.019045050431985,-1.06812288431364,0.0165801981050952,0.000211971777900768
2018-06-28,0.00892173262230589,0.319436690832916,0.0169130326457982,0.000208930549976506
2018-06-29,0.0165422904584656,1.03627090640865,0.0162867218675727,0.000210075582254562
2018-07-02,-0.00225841581082431,-0.107415065749382,0.0165721961756109,0.000204714590470953
2018-07-03,-0.00515178268993211,-0.445778035239807,0.0158938050736851,0.000209196994636568
2018-07-05,0.00892660332664086,0.630589573958335,0.0154471265604422,0.000207664169878195
2018-07-06,0.0162889634614984,0.93991984856999,0.0152084704529868,0.000204661657435167
2018-07-09,0.00634591980104027,0.550394939403649,0.0153845419069256,0.000199770447729855
2018-07-10,-0.00457464428894738,-0.368634326606649,0.0150715157775023,0.000200427872793165
2018-07-11,-0.00205338679345868,-0.181241830963888,0.0146473830956879,0.000200261754217559
2018-07-12,0.0268411116589249,1.90276322259105,0.0141812240385079,0.000201433371838799
2018-07-13,0.0144901895833742,0.88760237554892,0.0163286026104452,0.000229203710441553
2018-07-16,-0.01523595527767,-0.796061517369662,0.0163651400428751,0.000223837343162208
2018-07-17,0.014152578183495,0.702436076648639,0.0162645451747938,0.000217351111956386
2018-07-18,0.00567470970634609,0.474037341754427,0.0160470266903588,0.000211680722125741
2018-07-19,-0.00811663768090565,-0.570931764732155,0.0156096847970239,0.000211960525226417
2018-07-20,-0.000543395574598371,-0.0918078601416201,0.0152972600421638,0.000210394406894837
2018-07-23,0.00746601266648739,0.532164416646912,0.0147437598202303,0.000209994482057665
2018-07-24,-0.00766024721912562,-0.627943423635748,0.0144701614041043,0.0002068984630895
2018-07-25,0.0218194157428648,1.56668114830411,0.0143082490008229,0.000203211544536607
2018-07-26,-0.00472299768655038,-0.313164723209272,0.0156721967754429,0.000205365849755866
2018-07-27,-0.027559104713899,-1.82992027854135,0.0151583885539774,0.000206131536998042
2018-07-30,-0.0502589628700418,-3.05127146408074,0.0171992590357403,0.000231397118252446
2018-07-31,0.0096920074961151,0.194690405241508,0.0237731192096819,0.00054417701388002
2018-08-01,0.0135178413432362,0.637794134565756,0.0224852129172671,0.000532892781519647
2018-08-02,0.0168326815838311,0.683969309765492,0.0217673240796397,0.00050976642266423
2018-08-03,0.00419386394555943,0.286540362960868,0.0211678687694633,0.000485867561513386
2018-08-06,0.003271655225352,0.102838726619628,0.020151090482534,0.000469644090639635
2018-08-07,-0.00283744513800777,-0.156931176504813,0.0191387321706959,0.000451745590855051
2018-08-08,0.00173495741775742,0.0904210474197227,0.0182326555190754,0.000433902851266108
2018-08-09,-0.000118191513674759,-0.106708380190718,0.0173924849845272,0.000415399153705714
2018-08-10,-0.000394112728315577,0.0324463207839699,0.0166347519481394,0.000399626356595715
2018-08-13,-0.000630879546158702,-0.173714779012185,0.0159405169940382,0.00038890681462591
2018-08-14,0.00985111520407855,0.668975140678255,0.0153410984637003,0.00037377784103767
2018-08-15,-0.0218339155225715,-1.46364850671004,0.0151523587924561,0.000359634079317077
2018-08-16,-0.00652774537526124,-0.561065824080395,0.0163084495904337,0.000349497872436773
2018-08-17,-0.0128997622298543,-0.805129089668757,0.0159291128605266,0.000339944505655763
2018-08-20,0.016389167666885,0.808800057298692,0.0158684758501033,0.000326064181504781
2018-08-21,0.00694255476644212,0.566246016422395,0.0158167151799379,0.000312775369274674
2018-08-22,0.0159359373501298,0.916069720408267,0.0154826340431266,0.000303962998898364
2018-08-23,0.00569715800529647,0.448253176037462,0.0156081550136968,0.000292057667673441
2018-08-24,0.0173964761395915,1.14656137989697,0.0151889815003731,0.000284558941081721
2018-08-27,0.00339747277477276,0.212820231706115,0.0157084659935587,0.00027458291585531
2018-08-28,0.00243611054348669,0.249191306982295,0.0151452636209413,0.000269322959771841
2018-08-29,0.0200231637565889,1.24626287443655,0.0146524078759795,0.000264883965730909
2018-08-30,-0.00721779066135575,-0.297096942883266,0.015367110643528,0.000260182407830341
2018-08-31,-0.0110201624630708,-0.878847291489674,0.0148743977215469,0.000255889441423715
2018-09-04,0.0119580553001786,0.769601670973521,0.0149807354848581,0.000248114556704962
2018-09-05,-0.0403251830983038,-2.6609948989153,0.0149366926963971,0.00024038429890922
2018-09-06,0.0139954027922284,0.47727962770624,0.0194094755166989,0.000388271879086704
2018-09-07,0.00430255024956683,0.362843576731947,0.0186992425712339,0.000375264951969253
2018-09-10,0.0171028799546367,0.78016951390274,0.0179449349793365,0.000366525408650597
2018-09-11,0.0061235982167096,0.501994418681582,0.0177251042466697,0.000351044431526537
2018-09-12,0.00295446476918126,0.101056150334318,0.0171728747760292,0.000341624243327454
2018-09-13,0.00272223498674329,0.151626910031827,0.0164350222872758,0.000332467509303509
2018-09-14,0.0227178398211878,1.50873595767596,0.0157805664338473,0.000321569225475753
2018-09-17,-0.0237238164665543,-1.44575071666175,0.0170522169667623,0.000317499173686243
2018-09-18,0.00942426277913899,0.532650123841466,0.0181997401864957,0.000313175213899283
2018-09-19,-0.0220667326169011,-1.3349453259263,0.0176415321033093,0.000308934779837212
2018-09-20,0.00549676265119992,0.222354174765834,0.0185259286499156,0.000302603212910118
2018-09-21,-0.0207131241264831,-1.16777917230358,0.0177013361321851,0.000299267414932939
2018-09-24,0.0122293900762624,0.477399382677703,0.0182048666360366,0.000290070341622877
2018-09-25,0.0140998333543356,0.918955735448947,0.0175901184605223,0.000281214537967604
2018-09-26,0.00234940678140472,0.0256112010324782,0.0176144537197818,0.000270986945050818
2018-09-27,0.00534940325526279,0.392403731888214,0.0168250456825631,0.000266437838581821
2018-09-28,0.000148218218868124,-0.0385242774990769,0.0162552388334243,0.000261288735265953
2018-10-01,0.0203144929614423,1.2454187633508,0.0155989089696613,0.000257382768709444
2018-10-02,-0.0127492285493407,-0.637098110166765,0.0162969241820509,0.000253078496698688
2018-10-03,-0.0054929640152821,-0.559681908632594,0.01599960244789,0.000246076759119173
2018-10-04,-0.0254591201622887,-1.52685617741741,0.0156440638999074,0.000241722294977145
2018-10-05,-0.00185979307467221,-0.377635178853801,0.0169548622255326,0.000250205037811393
2018-10-08,-0.0329430601200338,-1.99481213889312,0.016362892221598,0.00025049692535899
2018-10-09,-0.00208312455378312,-0.302131433914261,0.0189810474272706,0.000302287549108763
2018-10-10,-0.0660715380833503,-3.74326081671227,0.0181600947316727,0.000301142660753463
2018-10-11,0.00285411600160135,-0.0676122491653662,0.0281816624272871,0.000955247064302982
2018-10-12,0.0421840698675933,1.48847437120024,0.0264873947325866,0.000927750278381222
2018-10-15,-0.0446179856398174,-1.49351012478797,0.0280611505755216,0.000922975073243969
2018-10-16,0.0909426245156473,2.85974643046373,0.0297188528380029,0.0009314102492947
2018-10-17,-0.00677476592399184,0.0214992803948493,0.0393788927123479,0.00188713812413508
